year,site,quad,patch,benthic_category,percent_cover
2008,3,8,4,millepora,0
2008,3,8,4,turf,20
2008,3,8,4,sand,0
2008,3,8,4,macroalgae,0
2008,3,9,4,turf,80
2008,3,9,4,coral,20
2008,3,9,4,millepora,0
2008,3,9,4,macroalgae,0
2008,3,9,4,cb,0
2008,3,9,4,sand,0
2008,3,1,5,macroalgae,0
2008,3,1,5,millepora,0
2008,3,1,5,turf,0
2008,3,1,5,sand,28
2008,3,1,5,coral,52
2008,3,1,5,cb,20
2008,3,10,5,millepora,0
2008,3,10,5,coral,20
2008,3,10,5,sand,44
2008,3,10,5,turf,0
2008,3,10,5,cb,36
2008,3,10,5,macroalgae,0
2008,3,2,5,turf,0
2008,3,2,5,sand,8
2008,3,2,5,millepora,0
2008,3,2,5,cb,52
2008,3,2,5,macroalgae,4
2008,3,2,5,coral,36
2008,3,3,5,sand,12
2008,3,3,5,millepora,0
2008,3,3,5,coral,84
2008,3,3,5,cb,4
2008,3,3,5,turf,0
2008,3,3,5,macroalgae,0
2008,3,4,5,sand,0
2008,3,4,5,macroalgae,0
2008,3,4,5,cb,28
2008,3,4,5,turf,0
2008,3,4,5,millepora,0
2008,3,4,5,coral,72
2008,3,5,5,macroalgae,4
2008,3,5,5,turf,64
2008,3,5,5,sand,4
2008,3,5,5,coral,16
2008,3,5,5,millepora,0
2008,3,5,5,cb,12
2008,3,6,5,cb,40
2008,3,6,5,coral,60
2008,3,6,5,macroalgae,0
2008,3,6,5,turf,0
2008,3,6,5,millepora,0
2008,3,6,5,sand,0
2008,3,7,5,cb,8
2008,3,7,5,coral,92
2008,3,7,5,macroalgae,0
2008,3,7,5,millepora,0
2008,3,7,5,sand,0
2008,3,7,5,turf,0
2008,3,8,5,coral,20
2008,3,8,5,cb,0
2008,3,8,5,macroalgae,0
2008,3,8,5,sand,80
2008,3,8,5,turf,0
2008,3,8,5,millepora,0
2008,3,9,5,cb,4
2008,3,9,5,turf,0
2008,3,9,5,macroalgae,0
2008,3,9,5,coral,36
2008,3,9,5,sand,60
2008,3,9,5,millepora,0
2008,4,1,1,millepora,0
2008,4,1,1,coral,48
2008,4,1,1,turf,0
2008,4,1,1,sand,24
2008,4,1,1,cb,28
2008,4,1,1,macroalgae,0
2008,4,10,1,coral,24
2008,4,10,1,cb,20
2008,4,10,1,turf,0
2008,4,10,1,macroalgae,0
2008,4,10,1,millepora,0
2008,4,10,1,sand,56
2008,4,2,1,macroalgae,0
2008,4,2,1,turf,0
2008,4,2,1,coral,68
2008,4,2,1,millepora,0
2008,4,2,1,sand,0
2008,4,2,1,cb,32
2008,4,3,1,macroalgae,0
2008,4,3,1,cb,72
2008,4,3,1,turf,0
2008,4,3,1,millepora,0
2008,4,3,1,sand,4
2008,4,3,1,coral,24
2008,4,4,1,turf,0
2008,4,4,1,cb,40
2008,4,4,1,millepora,0
2008,4,4,1,macroalgae,0
2008,4,4,1,coral,52
2008,4,4,1,sand,8
2008,4,5,1,macroalgae,0
2008,4,5,1,millepora,0
2008,4,5,1,cb,20
2008,4,5,1,coral,0
2008,4,5,1,sand,80
2008,4,5,1,turf,0
2008,4,6,1,sand,80
2008,4,6,1,cb,16
2008,4,6,1,turf,0
2008,4,6,1,macroalgae,0
2008,4,6,1,millepora,0
2008,4,6,1,coral,4
2008,4,7,1,sand,0
2008,4,7,1,coral,52
2008,4,7,1,cb,48
2008,4,7,1,millepora,0
2008,4,7,1,turf,0
2008,4,7,1,macroalgae,0
2008,4,8,1,sand,68
2008,4,8,1,turf,0
2008,4,8,1,macroalgae,0
2008,4,8,1,coral,32
2008,4,8,1,cb,0
2008,4,8,1,millepora,0
2008,4,9,1,sand,96
2008,4,9,1,cb,0
2008,4,9,1,macroalgae,0
2008,4,9,1,millepora,0
2008,4,9,1,coral,4
2008,4,9,1,turf,0
2008,4,1,2,millepora,0
2008,4,1,2,turf,0
2008,4,1,2,coral,32
2008,4,1,2,sand,56
2008,4,1,2,cb,12
2008,4,1,2,macroalgae,0
2008,4,10,2,cb,0
2008,4,10,2,coral,96
2008,4,10,2,turf,0
2008,4,10,2,millepora,0
2008,4,10,2,macroalgae,4
2008,4,10,2,sand,0
2008,4,2,2,macroalgae,0
2008,4,2,2,turf,0
2008,4,2,2,millepora,0
2008,4,2,2,cb,28
2008,4,2,2,coral,20
2008,4,2,2,sand,52
2008,4,3,2,sand,0
2008,4,3,2,coral,100
2008,4,3,2,millepora,0
2008,4,3,2,turf,0
2008,4,3,2,macroalgae,0
2008,4,3,2,cb,0
2008,4,4,2,millepora,0
2008,4,4,2,macroalgae,0
2008,4,4,2,coral,100
2008,4,4,2,sand,0
2008,4,4,2,turf,0
2008,4,4,2,cb,0
2008,4,5,2,cb,20
2008,4,5,2,turf,0
2008,4,5,2,macroalgae,0
2008,4,5,2,millepora,0
2008,4,5,2,sand,0
2008,4,5,2,coral,80
2008,4,6,2,millepora,0
2008,4,6,2,turf,0
2008,4,6,2,coral,20
2008,4,6,2,cb,8
2008,4,6,2,macroalgae,0
2008,4,6,2,sand,72
2008,4,7,2,sand,12
2008,4,7,2,coral,56
2008,4,7,2,macroalgae,0
2008,4,7,2,millepora,0
2008,4,7,2,turf,32
2008,4,7,2,cb,0
2008,4,8,2,macroalgae,0
2008,4,8,2,coral,0
2008,4,8,2,millepora,0
2008,4,8,2,sand,64
2008,4,8,2,turf,0
2008,4,8,2,cb,36
2008,4,9,2,macroalgae,0
2008,4,9,2,sand,64
2008,4,9,2,cb,36
2008,4,9,2,turf,0
2008,4,9,2,coral,0
2008,4,9,2,millepora,0
2008,4,1,3,coral,80
2008,4,1,3,sand,20
2008,4,1,3,macroalgae,0
2008,4,1,3,cb,0
2008,4,1,3,millepora,0
2008,4,1,3,turf,0
2008,4,10,3,cb,8
2008,4,10,3,sand,20
2008,4,10,3,millepora,0
2008,4,10,3,macroalgae,0
2008,4,10,3,turf,0
2008,4,10,3,coral,72
2008,4,2,3,millepora,0
2008,4,2,3,cb,100
2008,4,2,3,coral,0
2008,4,2,3,macroalgae,0
2008,4,2,3,sand,0
2008,4,2,3,turf,0
2008,4,3,3,turf,0
2008,4,3,3,sand,0
2008,4,3,3,coral,84
2008,4,3,3,cb,16
2008,4,3,3,macroalgae,0
2008,4,3,3,millepora,0
2008,4,4,3,coral,32
2008,4,4,3,millepora,0
2008,4,4,3,sand,36
2008,4,4,3,cb,32
2008,4,4,3,macroalgae,0
2008,4,4,3,turf,0
2008,4,5,3,turf,0
2008,4,5,3,macroalgae,0
2008,4,5,3,cb,36
2008,4,5,3,coral,64
2008,4,5,3,millepora,0
2008,4,5,3,sand,0
2008,4,6,3,sand,0
2008,4,6,3,millepora,0
2008,4,6,3,coral,32
2008,4,6,3,macroalgae,0
2008,4,6,3,cb,68
2008,4,6,3,turf,0
2008,4,7,3,turf,0
2008,4,7,3,macroalgae,0
2008,4,7,3,cb,76
2008,4,7,3,sand,24
2008,4,7,3,coral,0
2008,4,7,3,millepora,0
2008,4,8,3,sand,0
2008,4,8,3,millepora,0
2008,4,8,3,macroalgae,0
2008,4,8,3,cb,100
2008,4,8,3,turf,0
2008,4,8,3,coral,0
2008,4,9,3,turf,0
2008,4,9,3,millepora,0
2008,4,9,3,cb,48
2008,4,9,3,macroalgae,0
2008,4,9,3,sand,24
2008,4,9,3,coral,28
2008,4,1,4,macroalgae,0
2008,4,1,4,millepora,0
2008,4,1,4,sand,24
2008,4,1,4,turf,0
2008,4,1,4,coral,44
2008,4,1,4,cb,32
2008,4,10,4,macroalgae,0
2008,4,10,4,turf,0
2008,4,10,4,sand,100
2008,4,10,4,millepora,0
2008,4,10,4,coral,0
2008,4,10,4,cb,0
2008,4,2,4,cb,32
2008,4,2,4,macroalgae,0
2008,4,2,4,sand,68
2008,4,2,4,turf,0
2008,4,2,4,coral,0
2008,4,2,4,millepora,0
2008,4,3,4,macroalgae,0
2008,4,3,4,turf,0
2008,4,3,4,sand,32
2008,4,3,4,millepora,0
2008,4,3,4,coral,4
2008,4,3,4,cb,64
2008,4,4,4,macroalgae,0
2008,4,4,4,millepora,0
2008,4,4,4,turf,0
2008,4,4,4,sand,20
2008,4,4,4,coral,12
2008,4,4,4,cb,68
2008,4,5,4,coral,56
2008,4,5,4,cb,0
2008,4,5,4,millepora,0
2008,4,5,4,turf,40
2008,4,5,4,sand,4
2008,4,5,4,macroalgae,0
2008,4,6,4,coral,16
2008,4,6,4,millepora,0
2008,4,6,4,cb,84
2008,4,6,4,sand,0
2008,4,6,4,macroalgae,0
2008,4,6,4,turf,0
2008,4,7,4,turf,12
2008,4,7,4,cb,8
2008,4,7,4,millepora,0
2008,4,7,4,coral,80
2008,4,7,4,sand,0
2008,4,7,4,macroalgae,0
2008,4,8,4,cb,12
2008,4,8,4,sand,0
2008,4,8,4,millepora,0
2008,4,8,4,macroalgae,0
2008,4,8,4,turf,0
2008,4,8,4,coral,88
2008,4,9,4,millepora,0
2008,4,9,4,sand,0
2008,4,9,4,coral,92
2008,4,9,4,cb,8
2008,4,9,4,turf,0
2008,4,9,4,macroalgae,0
2008,4,1,5,sand,0
2008,4,1,5,millepora,28
2008,4,1,5,turf,0
2008,4,1,5,cb,64
2008,4,1,5,macroalgae,0
2008,4,1,5,coral,8
2008,4,10,5,turf,0
2008,4,10,5,millepora,0
2008,4,10,5,cb,96
2008,4,10,5,sand,0
2008,4,10,5,macroalgae,0
2008,4,10,5,coral,4
2008,4,2,5,millepora,0
2008,4,2,5,coral,20
2008,4,2,5,macroalgae,0
2008,4,2,5,sand,4
2008,4,2,5,turf,0
2008,4,2,5,cb,76
2008,4,3,5,millepora,0
2008,4,3,5,cb,76
2008,4,3,5,sand,0
2008,4,3,5,macroalgae,0
2008,4,3,5,coral,12
2008,4,3,5,turf,12
2008,4,4,5,millepora,0
2008,4,4,5,sand,0
2008,4,4,5,turf,0
2008,4,4,5,macroalgae,0
2008,4,4,5,cb,56
2008,4,4,5,coral,44
2008,4,5,5,turf,0
2008,4,5,5,millepora,0
2008,4,5,5,cb,88
2008,4,5,5,sand,0
2008,4,5,5,coral,12
2008,4,5,5,macroalgae,0
2008,4,6,5,sand,0
2008,4,6,5,cb,56
2008,4,6,5,macroalgae,0
2008,4,6,5,coral,44
2008,4,6,5,millepora,0
2008,4,6,5,turf,0
2008,4,7,5,turf,0
2008,4,7,5,coral,4
2008,4,7,5,cb,96
2008,4,7,5,macroalgae,0
2008,4,7,5,millepora,0
2008,4,7,5,sand,0
2008,4,8,5,turf,0
2008,4,8,5,coral,68
2008,4,8,5,millepora,0
2008,4,8,5,sand,0
2008,4,8,5,cb,32
2008,4,8,5,macroalgae,0
2008,4,9,5,turf,0
2008,4,9,5,sand,0
2008,4,9,5,millepora,0
2008,4,9,5,cb,84
2008,4,9,5,macroalgae,0
2008,4,9,5,coral,16
2008,5,1,1,turf,0
2008,5,1,1,cb,0
2008,5,1,1,coral,52
2008,5,1,1,millepora,0
2008,5,1,1,macroalgae,0
2008,5,1,1,sand,48
2008,5,10,1,cb,12
2008,5,10,1,macroalgae,4
2008,5,10,1,sand,24
2008,5,10,1,turf,12
2008,5,10,1,millepora,0
2008,5,10,1,coral,48
2008,5,2,1,cb,40
2008,5,2,1,coral,20
2008,5,2,1,macroalgae,0
2008,5,2,1,sand,12
2008,5,2,1,millepora,0
2008,5,2,1,turf,28
2008,5,3,1,macroalgae,0
2008,5,3,1,sand,4
2008,5,3,1,millepora,0
2008,5,3,1,turf,36
2008,5,3,1,cb,32
2008,5,3,1,coral,28
2008,5,4,1,sand,20
2008,5,4,1,macroalgae,0
2008,5,4,1,turf,0
2008,5,4,1,cb,8
2008,5,4,1,millepora,0
2008,5,4,1,coral,72
2008,5,5,1,millepora,0
2008,5,5,1,macroalgae,0
2008,5,5,1,cb,8
2008,5,5,1,turf,0
2008,5,5,1,sand,92
2008,5,5,1,coral,0
2008,5,6,1,coral,0
2008,5,6,1,millepora,0
2008,5,6,1,cb,0
2008,5,6,1,macroalgae,0
2008,5,6,1,turf,0
2008,5,6,1,sand,100
2008,5,7,1,coral,40
2008,5,7,1,sand,48
2008,5,7,1,macroalgae,0
2008,5,7,1,cb,0
2008,5,7,1,millepora,0
2008,5,7,1,turf,12
2008,5,8,1,macroalgae,0
2008,5,8,1,turf,0
2008,5,8,1,sand,0
2008,5,8,1,cb,0
2008,5,8,1,coral,100
2008,5,8,1,millepora,0
2008,5,9,1,millepora,0
2008,5,9,1,coral,72
2008,5,9,1,turf,0
2008,5,9,1,cb,8
2008,5,9,1,sand,16
2008,5,9,1,macroalgae,4
2008,5,1,2,cb,0
2008,5,1,2,macroalgae,0
2008,5,1,2,millepora,0
2008,5,1,2,sand,88
2008,5,1,2,turf,0
2008,5,1,2,coral,12
2008,5,10,2,macroalgae,0
2008,5,10,2,turf,0
2008,5,10,2,sand,100
2008,5,10,2,millepora,0
2008,5,10,2,cb,0
2008,5,10,2,coral,0
2008,5,2,2,cb,0
2008,5,2,2,macroalgae,0
2008,5,2,2,sand,60
2008,5,2,2,coral,40
2008,5,2,2,turf,0
2008,5,2,2,millepora,0
2008,5,3,2,sand,100
2008,5,3,2,cb,0
2008,5,3,2,macroalgae,0
2008,5,3,2,turf,0
2008,5,3,2,coral,0
2008,5,3,2,millepora,0
2008,5,4,2,cb,44
2008,5,4,2,coral,28
2008,5,4,2,turf,0
2008,5,4,2,millepora,0
2008,5,4,2,sand,28
2008,5,4,2,macroalgae,0
2008,5,5,2,turf,52
2008,5,5,2,sand,4
2008,5,5,2,macroalgae,0
2008,5,5,2,millepora,0
2008,5,5,2,cb,0
2008,5,5,2,coral,44
2008,5,6,2,sand,32
2008,5,6,2,macroalgae,0
2008,5,6,2,millepora,0
2008,5,6,2,coral,16
2008,5,6,2,cb,44
2008,5,6,2,turf,8
2008,5,7,2,millepora,0
2008,5,7,2,coral,8
2008,5,7,2,macroalgae,0
2008,5,7,2,cb,44
2008,5,7,2,sand,48
2008,5,7,2,turf,0
2008,5,8,2,sand,0
2008,5,8,2,millepora,0
2008,5,8,2,coral,24
2008,5,8,2,macroalgae,0
2008,5,8,2,turf,36
2008,5,8,2,cb,40
2008,5,9,2,macroalgae,0
2008,5,9,2,turf,28
2008,5,9,2,sand,12
2008,5,9,2,millepora,0
2008,5,9,2,cb,0
2008,5,9,2,coral,60
2008,5,1,3,macroalgae,0
2008,5,1,3,sand,20
2008,5,1,3,cb,80
2008,5,1,3,coral,0
2008,5,1,3,turf,0
2008,5,1,3,millepora,0
2008,5,10,3,coral,4
2008,5,10,3,cb,96
2008,5,10,3,macroalgae,0
2008,5,10,3,turf,0
2008,5,10,3,sand,0
2008,5,10,3,millepora,0
2008,5,2,3,millepora,0
2008,5,2,3,cb,32
2008,5,2,3,coral,12
2008,5,2,3,macroalgae,0
2008,5,2,3,turf,56
2008,5,2,3,sand,0
2008,5,3,3,turf,0
2008,5,3,3,sand,88
2008,5,3,3,millepora,0
2008,5,3,3,cb,0
2008,5,3,3,coral,12
2008,5,3,3,macroalgae,0
2008,5,4,3,sand,0
2008,5,4,3,millepora,0
2008,5,4,3,coral,100
2008,5,4,3,macroalgae,0
2008,5,4,3,turf,0
2008,5,4,3,cb,0
2008,5,5,3,millepora,0
2008,5,5,3,turf,16
2008,5,5,3,coral,24
2008,5,5,3,cb,48
2008,5,5,3,macroalgae,0
2008,5,5,3,sand,12
2008,5,6,3,macroalgae,0
2008,5,6,3,cb,36
2008,5,6,3,coral,28
2008,5,6,3,turf,28
2008,5,6,3,millepora,0
2008,5,6,3,sand,8
2008,5,7,3,turf,0
2008,5,7,3,millepora,0
2008,5,7,3,sand,68
2008,5,7,3,macroalgae,0
2008,5,7,3,cb,4
2008,5,7,3,coral,28
2008,5,8,3,cb,28
2008,5,8,3,macroalgae,0
2008,5,8,3,millepora,0
2008,5,8,3,coral,32
2008,5,8,3,sand,40
2008,5,8,3,turf,0
2008,5,9,3,macroalgae,0
2008,5,9,3,turf,0
2008,5,9,3,cb,40
2008,5,9,3,millepora,0
2008,5,9,3,sand,0
2008,5,9,3,coral,60
2008,5,1,4,macroalgae,0
2008,5,1,4,millepora,0
2008,5,1,4,cb,4
2008,5,1,4,coral,72
2008,5,1,4,sand,24
2008,5,1,4,turf,0
2008,5,10,4,coral,48
2008,5,10,4,millepora,0
2008,5,10,4,macroalgae,0
2008,5,10,4,cb,36
2008,5,10,4,turf,12
2008,5,10,4,sand,4
2008,5,2,4,sand,64
2008,5,2,4,coral,16
2008,5,2,4,macroalgae,0
2008,5,2,4,millepora,0
2008,5,2,4,cb,20
2008,5,2,4,turf,0
2008,5,3,4,turf,20
2008,5,3,4,coral,12
2008,5,3,4,cb,68
2008,5,3,4,millepora,0
2008,5,3,4,sand,0
2008,5,3,4,macroalgae,0
2008,5,4,4,macroalgae,0
2008,5,4,4,sand,64
2008,5,4,4,coral,36
2008,5,4,4,millepora,0
2008,5,4,4,turf,0
2008,5,4,4,cb,0
2008,5,5,4,coral,12
2008,5,5,4,sand,0
2008,5,5,4,macroalgae,0
2008,5,5,4,turf,16
2008,5,5,4,cb,52
2008,5,5,4,millepora,20
2008,5,6,4,cb,68
2008,5,6,4,coral,0
2008,5,6,4,turf,0
2008,5,6,4,sand,24
2008,5,6,4,millepora,8
2008,5,6,4,macroalgae,0
2008,5,7,4,millepora,0
2008,5,7,4,cb,64
2008,5,7,4,turf,0
2008,5,7,4,macroalgae,0
2008,5,7,4,coral,36
2008,5,7,4,sand,0
2008,5,8,4,macroalgae,0
2008,5,8,4,sand,0
2008,5,8,4,coral,40
2008,5,8,4,cb,32
2008,5,8,4,turf,0
2008,5,8,4,millepora,28
2008,5,9,4,sand,56
2008,5,9,4,turf,0
2008,5,9,4,coral,4
2008,5,9,4,cb,32
2008,5,9,4,millepora,8
2008,5,9,4,macroalgae,0
2008,5,1,5,sand,72
2008,5,1,5,turf,4
2008,5,1,5,millepora,0
2008,5,1,5,cb,8
2008,5,1,5,coral,16
2008,5,1,5,macroalgae,0
2008,5,10,5,sand,8
2008,5,10,5,cb,0
2008,5,10,5,millepora,0
2008,5,10,5,turf,8
2008,5,10,5,macroalgae,0
2008,5,10,5,coral,84
2008,5,2,5,sand,12
2008,5,2,5,millepora,0
2008,5,2,5,macroalgae,0
2008,5,2,5,turf,32
2008,5,2,5,coral,40
2008,5,2,5,cb,16
2008,5,3,5,turf,0
2008,5,3,5,macroalgae,0
2008,5,3,5,cb,0
2008,5,3,5,coral,68
2008,5,3,5,sand,32
2008,5,3,5,millepora,0
2008,5,4,5,sand,84
2008,5,4,5,cb,16
2008,5,4,5,coral,0
2008,5,4,5,macroalgae,0
2008,5,4,5,turf,0
2008,5,4,5,millepora,0
2008,5,5,5,macroalgae,0
2008,5,5,5,sand,8
2008,5,5,5,turf,0
2008,5,5,5,cb,92
2008,5,5,5,millepora,0
2008,5,5,5,coral,0
2008,5,6,5,turf,60
2008,5,6,5,cb,16
2008,5,6,5,millepora,0
2008,5,6,5,coral,20
2008,5,6,5,sand,4
2008,5,6,5,macroalgae,0
2008,5,7,5,sand,32
2008,5,7,5,millepora,0
2008,5,7,5,cb,16
2008,5,7,5,turf,0
2008,5,7,5,macroalgae,0
2008,5,7,5,coral,52
2008,5,8,5,turf,0
2008,5,8,5,coral,32
2008,5,8,5,sand,28
2008,5,8,5,macroalgae,0
2008,5,8,5,cb,40
2008,5,8,5,millepora,0
2008,5,9,5,macroalgae,0
2008,5,9,5,millepora,0
2008,5,9,5,sand,100
2008,5,9,5,turf,0
2008,5,9,5,cb,0
2008,5,9,5,coral,0
2008,6,1,1,sand,16
2008,6,1,1,turf,0
2008,6,1,1,coral,68
2008,6,1,1,millepora,0
2008,6,1,1,macroalgae,0
2008,6,1,1,cb,16
2008,6,10,1,macroalgae,0
2008,6,10,1,cb,32
2008,6,10,1,coral,28
2008,6,10,1,turf,0
2008,6,10,1,millepora,0
2008,6,10,1,sand,40
2008,6,2,1,turf,0
2008,6,2,1,cb,84
2008,6,2,1,millepora,0
2008,6,2,1,sand,0
2008,6,2,1,macroalgae,0
2008,6,2,1,coral,16
2008,6,3,1,turf,0
2008,6,3,1,cb,56
2008,6,3,1,millepora,0
2008,6,3,1,coral,44
2008,6,3,1,sand,0
2008,6,3,1,macroalgae,0
2008,6,4,1,turf,16
2008,6,4,1,coral,56
2008,6,4,1,macroalgae,0
2008,6,4,1,cb,12
2008,6,4,1,millepora,0
2008,6,4,1,sand,16
2008,6,5,1,cb,76
2008,6,5,1,macroalgae,0
2008,6,5,1,turf,0
2008,6,5,1,coral,20
2008,6,5,1,sand,4
2008,6,5,1,millepora,0
2008,6,6,1,millepora,0
2008,6,6,1,macroalgae,0
2008,6,6,1,sand,0
2008,6,6,1,coral,40
2008,6,6,1,cb,52
2008,6,6,1,turf,8
2008,6,7,1,macroalgae,0
2008,6,7,1,coral,76
2008,6,7,1,sand,0
2008,6,7,1,turf,0
2008,6,7,1,cb,24
2008,6,7,1,millepora,0
2008,6,8,1,macroalgae,0
2008,6,8,1,cb,36
2008,6,8,1,turf,0
2008,6,8,1,millepora,0
2008,6,8,1,sand,20
2008,6,8,1,coral,44
2008,6,9,1,sand,28
2008,6,9,1,millepora,0
2008,6,9,1,macroalgae,0
2008,6,9,1,turf,0
2008,6,9,1,coral,28
2008,6,9,1,cb,44
2008,6,1,2,cb,36
2008,6,1,2,sand,12
2008,6,1,2,millepora,0
2008,6,1,2,macroalgae,0
2008,6,1,2,coral,52
2008,6,1,2,turf,0
2008,6,10,2,macroalgae,0
2008,6,10,2,millepora,0
2008,6,10,2,turf,0
2008,6,10,2,coral,40
2008,6,10,2,sand,24
2008,6,10,2,cb,36
2008,6,2,2,sand,4
2008,6,2,2,coral,4
2008,6,2,2,cb,52
2008,6,2,2,millepora,0
2008,6,2,2,turf,40
2008,6,2,2,macroalgae,0
2008,6,3,2,millepora,0
2008,6,3,2,turf,48
2008,6,3,2,cb,36
2008,6,3,2,macroalgae,0
2008,6,3,2,sand,0
2008,6,3,2,coral,16
2008,6,4,2,cb,52
2008,6,4,2,turf,0
2008,6,4,2,macroalgae,0
2008,6,4,2,millepora,0
2008,6,4,2,coral,32
2008,6,4,2,sand,16
2008,6,5,2,millepora,0
2008,6,5,2,coral,28
2008,6,5,2,sand,16
2008,6,5,2,macroalgae,0
2008,6,5,2,cb,56
2008,6,5,2,turf,0
2008,6,6,2,coral,24
2008,6,6,2,cb,4
2008,6,6,2,millepora,0
2008,6,6,2,sand,24
2008,6,6,2,macroalgae,0
2008,6,6,2,turf,48
2008,6,7,2,macroalgae,0
2008,6,7,2,turf,0
2008,6,7,2,coral,36
2008,6,7,2,millepora,0
2008,6,7,2,sand,64
2008,6,7,2,cb,0
2008,6,8,2,cb,48
2008,6,8,2,turf,0
2008,6,8,2,sand,16
2008,6,8,2,millepora,0
2008,6,8,2,macroalgae,0
2008,6,8,2,coral,36
2008,6,9,2,millepora,0
2008,6,9,2,coral,56
2008,6,9,2,cb,16
2008,6,9,2,sand,8
2008,6,9,2,turf,20
2008,6,9,2,macroalgae,0
2008,6,1,3,coral,80
2008,6,1,3,macroalgae,0
2008,6,1,3,turf,0
2008,6,1,3,millepora,0
2008,6,1,3,sand,0
2008,6,1,3,cb,20
2008,6,10,3,turf,72
2008,6,10,3,sand,0
2008,6,10,3,millepora,0
2008,6,10,3,macroalgae,0
2008,6,10,3,cb,0
2008,6,10,3,coral,28
2008,6,2,3,turf,0
2008,6,2,3,cb,52
2008,6,2,3,millepora,0
2008,6,2,3,sand,36
2008,6,2,3,coral,12
2008,6,2,3,macroalgae,0
2008,6,3,3,macroalgae,0
2008,6,3,3,sand,16
2008,6,3,3,cb,44
2008,6,3,3,millepora,0
2008,6,3,3,turf,28
2008,6,3,3,coral,12
2008,6,4,3,turf,0
2008,6,4,3,sand,12
2008,6,4,3,millepora,0
2008,6,4,3,macroalgae,0
2008,6,4,3,cb,24
2008,6,4,3,coral,64
2008,6,5,3,sand,100
2008,6,5,3,macroalgae,0
2008,6,5,3,turf,0
2008,6,5,3,millepora,0
2008,6,5,3,coral,0
2008,6,5,3,cb,0
2008,6,6,3,millepora,0
2008,6,6,3,sand,0
2008,6,6,3,coral,56
2008,6,6,3,turf,0
2008,6,6,3,cb,44
2008,6,6,3,macroalgae,0
2008,6,7,3,macroalgae,0
2008,6,7,3,turf,0
2008,6,7,3,coral,4
2008,6,7,3,millepora,0
2008,6,7,3,sand,88
2008,6,7,3,cb,8
2008,6,8,3,turf,0
2008,6,8,3,cb,8
2008,6,8,3,coral,0
2008,6,8,3,sand,92
2008,6,8,3,millepora,0
2008,6,8,3,macroalgae,0
2008,6,9,3,macroalgae,0
2008,6,9,3,sand,0
2008,6,9,3,turf,28
2008,6,9,3,coral,40
2008,6,9,3,millepora,0
2008,6,9,3,cb,32
2008,6,1,4,macroalgae,0
2008,6,1,4,coral,12
2008,6,1,4,turf,52
2008,6,1,4,sand,0
2008,6,1,4,cb,36
2008,6,1,4,millepora,0
2008,6,10,4,macroalgae,0
2008,6,10,4,cb,60
2008,6,10,4,millepora,0
2008,6,10,4,coral,36
2008,6,10,4,sand,4
2008,6,10,4,turf,0
2008,6,2,4,cb,12
2008,6,2,4,sand,16
2008,6,2,4,millepora,0
2008,6,2,4,macroalgae,0
2008,6,2,4,turf,24
2008,6,2,4,coral,48
2008,6,3,4,coral,24
2008,6,3,4,sand,12
2008,6,3,4,turf,12
2008,6,3,4,cb,52
2008,6,3,4,millepora,0
2008,6,3,4,macroalgae,0
2008,6,4,4,cb,16
2008,6,4,4,millepora,0
2008,6,4,4,coral,4
2008,6,4,4,sand,76
2008,6,4,4,turf,0
2008,6,4,4,macroalgae,4
2008,6,5,4,cb,28
2008,6,5,4,macroalgae,0
2008,6,5,4,millepora,0
2008,6,5,4,coral,40
2008,6,5,4,turf,32
2008,6,5,4,sand,0
2008,6,6,4,macroalgae,0
2008,6,6,4,turf,8
2008,6,6,4,coral,64
2008,6,6,4,millepora,0
2008,6,6,4,sand,0
2008,6,6,4,cb,28
2008,6,7,4,coral,32
2008,6,7,4,cb,40
2008,6,7,4,millepora,24
2008,6,7,4,macroalgae,0
2008,6,7,4,sand,4
2008,6,7,4,turf,0
2008,6,8,4,millepora,0
2008,6,8,4,sand,24
2008,6,8,4,coral,20
2008,6,8,4,turf,0
2008,6,8,4,macroalgae,0
2008,6,8,4,cb,56
2008,6,9,4,macroalgae,0
2008,6,9,4,cb,0
2008,6,9,4,sand,0
2008,6,9,4,millepora,0
2008,6,9,4,turf,12
2008,6,9,4,coral,88
2008,6,1,5,coral,8
2008,6,1,5,macroalgae,0
2008,6,1,5,sand,8
2008,6,1,5,cb,84
2008,6,1,5,millepora,0
2008,6,1,5,turf,0
2008,6,10,5,turf,0
2008,6,10,5,coral,0
2008,6,10,5,macroalgae,0
2008,6,10,5,sand,48
2008,6,10,5,millepora,0
2008,6,10,5,cb,52
2008,6,2,5,cb,44
2008,6,2,5,turf,20
2008,6,2,5,sand,16
2008,6,2,5,coral,20
2008,6,2,5,millepora,0
2008,6,2,5,macroalgae,0
2008,6,3,5,turf,28
2008,6,3,5,coral,8
2008,6,3,5,millepora,0
2008,6,3,5,cb,64
2008,6,3,5,sand,0
2008,6,3,5,macroalgae,0
2008,6,4,5,turf,16
2008,6,4,5,coral,16
2008,6,4,5,macroalgae,0
2008,6,4,5,millepora,0
2008,6,4,5,cb,16
2008,6,4,5,sand,52
2008,6,5,5,millepora,0
2008,6,5,5,sand,24
2008,6,5,5,turf,24
2008,6,5,5,macroalgae,0
2008,6,5,5,coral,0
2008,6,5,5,cb,52
2008,6,6,5,sand,32
2008,6,6,5,millepora,0
2008,6,6,5,cb,16
2008,6,6,5,coral,44
2008,6,6,5,turf,8
2008,6,6,5,macroalgae,0
