Date,Location,Sand,Turf,Crustose_Coralline_Algae_or_Bare_Space,Stony_Coral,Soft_Coral,Macroalgae,Acanthastrea,Acropora,Astreopora,Cyphastrea,Favia,Fungia,Gardinoseris,Herpolitha,Leptastrea,Leptoseris,Lobophyllia,Montastrea,Montipora,Pachyseris,Pavona,Pocillopora,Porites,Psammocora,Sandolitha,Stylocoeniella,Tubastrea,Millepora
2005-05,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,35.4,0,31.1,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,0,0,0,0,0
2005-05,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,24.7,1.2,23.5,50.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6,0,0,0,0,0
2005-05,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,12.8,21.2,47.4,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,0,0
2005-05,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,12.6,0,24.6,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9,0,0,0,0,0
2005-05,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,30.5,2.4,47.9,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0
2005-05,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,9.7,0,38.8,51.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,0,0,0,0,0
2005-05,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,0,39,49.4,11.6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0
2005-05,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,0,59.9,37.7,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
2005-05,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,0,94.1,3.9,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-05,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,0,93.8,4.4,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0
2005-05,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,26.2,62.2,6.7,4.9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0
2005-05,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,3.2,2.5,53.5,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,0,0,39.8,60.2,0,0,0,2.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,46,10.6,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,0,0,47.4,50.7,0,2,0,5.3,0,0,0,0,0,0,0,0,0,0,2.6,0,0.7,42.1,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,0,0,66.1,33.9,0,0,0,5.5,0,0,0,0,0,0,3,0,0,0.6,0,0,0,24.8,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,0,0,66.9,33.1,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,3.2,9.6,10.8,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,0,0,55.6,43.2,0,1.2,0,12.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,12.4,17.8,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,0,0,53,47,0,0,0,2.4,0,0,0,0,0,0,26.5,0,0,0.6,6,0,0.6,10.8,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,0,0,87.3,12.7,0,0,0,0.6,0,0,0,0,0,0,2.5,0,0,0,0.6,0,0.6,5.1,3.2,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,0,0,84.7,15.3,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.6,0,0,11.5,1.9,0.6,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,0,0,60,38.2,0,1.8,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,0,0,53.8,46.2,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0.6,10.3,0,0,29.5,5.1,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,0,0,45.1,54.9,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,19.8,0,0,17.9,14.2,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,0,0,59.1,40.9,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,14.9,0,0,9.1,3.2,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,0,0,70.3,29.7,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,17.4,0,0,1.3,5.2,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,0,0,82.3,14.6,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.6,0,0.6,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,0,0,42.9,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,52.8,0.6,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,0,0,74.4,19.9,0,5.8,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,0,0,56.6,43.4,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,3.1,0,0,26.4,6.3,0.6,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,0,0,50.3,49.7,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,13.8,0,0,29.6,4.4,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,0,0,74.5,25.5,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,11.5,0,0,8.5,3,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,0,0,90.5,9.5,0,0,0,0.6,0,0,0,0,0,0,0.6,0,0,1.3,0,0,0,7,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,0,0,80.6,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4.4,0,0,9.4,4.4,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,0,0,45.8,52.3,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,12.9,34.2,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,0,0,58.6,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0.6,17.8,14,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,0,0,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,5,0,1.9,29.6,5.7,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,0,0,70.9,29.1,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,5.4,0,0,10.1,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,0,0,83.5,15.2,0,1.2,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,0,0,86.1,11.9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.6,7.3,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,0,0,73.9,24.2,0,1.9,0,1.3,0,0,0,0,0,0,0,0,0,0,8.3,0,0,1.3,13.4,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,0,0,67.5,31.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,16.2,0,2.5,5.6,5.6,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,0,0,74.2,25.8,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,3.2,0,1.3,18.7,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,0,0,87.7,12.3,0,0,0,2.1,5.5,0,0,0,0,0,0,0,0,1.4,0,0,0,3.4,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,0,0,81.2,18.8,0,0,0,3.1,0.6,0,0,0,0,0,0,0,0,0,0.6,0,0,6.9,7.5,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,0,0,47.5,50.6,0,1.9,0,8.2,0,0,0,0,0,0,0,0,0,3.2,7,0,0,32.3,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,0,0,53.9,46.1,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,15.6,0,0,0,22.7,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,0,0,58.6,41.4,0,0,0,14.8,0,0,0.6,0,0,0,4.3,0,0,0,5.6,0,0.6,15.4,0,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,0,0,55.6,44.4,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0.6,14.4,0,0,0,15,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,0,0,76,23.4,0,0.6,0,0,6,0,0,0,0,0,0,0,0,0,3.6,0,0,6,7.8,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,0,0,53.2,46.8,0,0,0,3.2,4.5,0,0,0,0,0,0.6,0,0,1.3,7.1,0,3.9,18.2,7.8,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,0,0,79.1,20.9,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,7.6,0,0,9.5,1.3,0,0,0,0,0
2005-05,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,0,0,67.1,31.6,0,1.3,0,3.9,0,0,0,0,0,0,0.7,0,0,0.7,5.9,0,0,20.4,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,8.7,0,77.6,13.7,0,0,0,0,0,0,0,0.6,0,0,1.9,0,0,0,8.1,0,0,2.5,0,0.6,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,7.6,0,84.7,7.6,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.6,4.5,0,0,0,1.9,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,5.1,0,77.2,17.7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2.5,10.8,3.8,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,0,0,37.2,62.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,5.5,0,48.5,45.5,0,0,0,10.3,0,0,0,0,0,0,4.8,0,0,0,16.4,0,0,7.9,6.1,0,0,0,0,0.6
2005-05,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,3.9,0,76.8,19.4,0,0,0,0,0,0,0,0,0,0,0.6,0,0,3.9,12.9,0,0.6,1.3,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,2.5,0,96.9,0.6,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,4.3,0,78.9,16.8,0,0,0,11.8,0,0,0,0,0,0,0,0,0,0.6,0,0,0,4.3,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,0,0,94.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.6,0,0,0,3,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,0,0,67.5,32.5,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0.6,0,0,22.9,1.8,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,0,0,45.9,54.1,0,0,0,25.5,0,0,0,0,0,0,0.6,0,0,2.5,0.6,0,0,14.6,10.2,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,1.2,0,41.8,57.1,0,0,0,12.9,0,0,0,0,0,0,0,0,0,0,18.8,0,0,24.1,0,1.2,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,0,0,68.7,31.3,0,0,0,2.4,0,0,0,0,0,0,2.4,0,0,0.6,14.5,0,4.2,4.2,2.4,0.6,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,0,0,56.8,42.6,0,0.6,0,11.7,0,0,0,0,0,0,0,0,0,0.6,2.5,0,0,27.2,0,0.6,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,5,0,76.9,18.1,0,0,0,5,0,0,0,0,0,0,2.5,0,0,0.6,0,0,0,10,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,3.1,0,79,17.3,0,0.6,0,2.5,0,0,0,0,0,0,4.3,0,0,1.2,0,0,0,8.6,0.6,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,5.6,0,44.4,50,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,16,0,0,3.7,17.9,1.2,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,0,0,68.4,31,0,0.6,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,27.2,1.3,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,9.2,0,52.8,38,0,0,0,8,0,0,0,0,0,0,3.1,0,0,0.6,20.2,0,0,3.1,3.1,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,1.8,0,44,54.2,0,0,0,1.2,0,0,0,0,0,0,3,0,0,1.2,0,0,0.6,0,48.2,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,7.3,0,77.4,15.2,0,0,0,9.1,0,0,0,0,0,0,3.7,0,0,0.6,0,0,1.8,0,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 8,0.6,0,57.1,42.3,0,0,0,1.3,0,0,0,0,0,0,1.9,0,0,0,0,0,0.6,27.6,10.9,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,2.6,0,86.9,10.5,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,1.3,0,0,5.9,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,3.7,0,83.5,12.8,0,0,0,1.8,0,0,0,0,0,0,1.2,0,0,0,0,0,0,6.1,3.7,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,0,0,59.6,40.4,0,0,0,21.2,0,0,0,0,0,0,0,0,0,1.3,0,0,0,14.7,3.2,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,1.3,0,81.9,16.8,0,0,0,1.9,0,0,0,0,0,0,2.6,0,0,1.3,0,0,0,10.3,0.6,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,0,0,68.3,31.7,0,0,0,5,0,0,0,0,0,0,2.5,0,0,1.9,5,0,6.2,11.2,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,1.9,0,72.3,25.8,0,0,0,5,0,0,0,0,0,0,0,0,0,0.6,0,0,3.1,11.9,5,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,0,0,74.5,25.5,0,0,0,9.2,0,1.3,0,0,0,0,3.3,0,0,0,2.6,0,0.7,6.5,0,2,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,3.1,0,42.3,54.6,0,0,0,16,0,0,0,0,0,0,0.6,0,0,1.8,4.9,0,1.8,27.6,1.8,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,16.4,0,76.3,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0.7,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,13.5,0,53.5,32.9,0,0,0,5.2,0.6,0,0,0,0,0,0,0,0,1.9,1.3,0,0.6,23.2,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,8.8,0,51.2,40,0,0,0,6.2,1.9,0,0,0,0,0,0.6,0,0,0,0,0,1.9,27.5,1.9,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,0,0,34.2,65.8,0,0,0,0.6,1.3,0,0,0,0,0,13.9,0,0,0.6,0,0,0,49.4,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,3,0,64,32.9,0,0,0,12.8,3.7,0,0,0,0,0,6.1,0,0,0,0,0,0,10.4,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,3.8,0,63.5,32.1,0,0.6,0,5.8,0,0,0,0,0,0,0,0,0,0.6,2.6,0,1.3,21.8,0,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,11.6,0,62.8,25.6,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,11,0,0.6,7.9,0.6,0,0,0,0,0
2005-05,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,8.5,0,51.5,40,0,0,0,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,4.8,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,93.4,0.6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,11.9,15,59.4,6.2,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,3.8,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,5.5,19.4,50.9,11.5,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,1.2,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,13,5.3,56.2,8.9,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,21,13,40.7,8.6,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,1.2,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,0,15.5,54.8,10.7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,6.5,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,0,37.8,27.4,26.2,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23.2,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,3.6,3,39.3,50.6,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,9.5,18.5,58.9,2.4,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,3.1,39.3,39.9,6.1,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,3.7,8.6,45.7,29.6,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,21,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,11.7,20.9,38.7,25.2,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,9.9,26.5,46.9,9.3,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,9.9,15.4,38.3,33.3,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 8,0,31.9,27.5,33.8,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,23.1,0,10.6,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,15.2,19.9,14.6,46.8,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,26.9,0,1.2,18.7,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,12,25.3,33.1,19.3,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0,3.6,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,9.6,13.9,32.5,28.3,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,27.7,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,6.7,72.6,5.5,3.7,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,1.2,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,3.1,71,4.9,6.8,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,0,30.4,50,10.1,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,0,56.8,8.6,20.4,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,6.6,54.8,7.8,13.3,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1.2,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,0,58.4,9.6,2.4,0,29.5,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,0.6,43.3,20.7,1.2,0,34.1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,0,49.1,20.5,11.2,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,0,26.2,42.3,22,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,1.2,10.7,27.2,56.2,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,0,8.2,16.5,75.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,71.8,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,0,23,21.7,52.2,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,41,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,1.2,34.3,37.3,20.5,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,19.9,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,5,16.1,23.6,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,0,12,9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,0,9.6,22.9,47,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,0,35.8,28.4,18.5,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,1.2,0,0,0,0
2005-05,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,14,22.6,56.1,1.8,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0
