Taxonomy,Year,Date,Start,End,Location,Site,Habitat,Transect,Swath,Family.x,Count,Total_Length,Length_Anomaly,Biomass,Coarse_Trophic,Fine_Trophic,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver,Family.y,Trophic.group,Functional.group
Acanthurus nigrofuscus,2012,7/29/12,19:10,20:20,LTER 4 Forereef Fish Transect 2 Swath 5 m,4,FO,2,5,Acanthuridae,12,60,0,49.41,Primary Consumer,Herbivore/Detritivore,15,2,1,1,47.2,0.5,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2011,8/1/11,10:55,11:35,LTER 6 Backreef Fish Transect 4 Swath 5 m,6,BA,4,5,Acanthuridae,2,110,0,51.6,Primary Consumer,Herbivore/Detritivore,45,1,0,0,33.4,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/14/07,19:40,20:45,LTER 4 Forereef Fish Transect 4 Swath 5 m,4,FO,4,5,Acanthuridae,1,50,0,2.37,Primary Consumer,Herbivore/Detritivore,10,1,0,1,51,1,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2011,8/1/11,10:55,11:35,LTER 6 Backreef Fish Transect 4 Swath 5 m,6,BA,4,5,Acanthuridae,3,100,0,58,Primary Consumer,Herbivore/Detritivore,45,1,0,0,33.4,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2011,7/30/11,10:55,11:50,LTER 2 Forereef Fish Transect 3 Swath 5 m,2,FO,3,5,Acanthuridae,10,50,0,23.71,Primary Consumer,Herbivore/Detritivore,20,0,0,1,30.8,0,TA,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/26/08,19:00,20:25,LTER 2 Forereef Fish Transect 4 Swath 5 m,2,FO,4,5,Acanthuridae,16,110,0,412.9,Primary Consumer,Herbivore/Detritivore,15,2,0,1,28,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/16/07,19:30,20:10,LTER 2 Backreef Fish Transect 4 Swath 5 m,2,BA,4,5,Acanthuridae,6,70,0,39.4,Primary Consumer,Herbivore/Detritivore,95,3,2,0,9,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/27/12,20:12,20:55,LTER 4 Fringing Reef Fish Transect 3 Swath 5 m,4,FR,3,5,Acanthuridae,1,120,0,33.6,Primary Consumer,Herbivore/Detritivore,8,1,0,0,33,0,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/27/12,20:12,20:55,LTER 4 Fringing Reef Fish Transect 3 Swath 5 m,4,FR,3,5,Acanthuridae,1,70,0,6.57,Primary Consumer,Herbivore/Detritivore,8,1,0,0,33,0,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/25/08,20:50,21:30,LTER 6 Backreef Fish Transect 3 Swath 5 m,6,BA,3,5,Acanthuridae,4,90,0,56.22,Primary Consumer,Herbivore/Detritivore,25,1,0,0,24,0,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/13/07,19:55,21:20,LTER 6 Forereef Fish Transect 4 Swath 5 m,6,FO,4,5,Acanthuridae,1,40,0,1.21,Primary Consumer,Herbivore/Detritivore,10,0,0,0,40,1,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/27/12,21:30,22:25,LTER 4 Backreef Fish Transect 4 Swath 5 m,4,BA,4,5,Acanthuridae,10,120,0,335.8,Primary Consumer,Herbivore/Detritivore,15,1,0,0,27.9,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/5/10,21:30,22:40,LTER 3 Forereef Fish Transect 2 Swath 5 m,3,FO,2,5,Acanthuridae,3,60,0,12.35,Primary Consumer,Herbivore/Detritivore,15,1,0,1,38,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/2/09,23:00,23:30,LTER 5 Backreef Fish Transect 4 Swath 5 m,5,BA,4,5,Acanthuridae,1,130,0,42.8,Primary Consumer,Herbivore/Detritivore,25,1,0,0,29.9,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/3/09,22:00,23:05,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Acanthuridae,10,60,0,41.17,Primary Consumer,Herbivore/Detritivore,35,1,0,0,19.2,0,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/1/09,22:45,23:40,LTER 3 Backreef Fish Transect 4 Swath 5 m,3,BA,4,5,Acanthuridae,3,100,0,58,Primary Consumer,Herbivore/Detritivore,40,2,0,0.5,22.9,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/5/10,21:30,22:40,LTER 3 Forereef Fish Transect 1 Swath 5 m,3,FO,1,5,Acanthuridae,1,45,0,1.72,Primary Consumer,Herbivore/Detritivore,15,1,0,1,38,0,GB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/25/08,23:15,23:55,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Acanthuridae,3,110,0,77.4,Primary Consumer,Herbivore/Detritivore,15,1,0,0,12,0,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2011,8/1/11,10:55,11:35,LTER 6 Backreef Fish Transect 3 Swath 5 m,6,BA,3,5,Acanthuridae,3,100,0,58,Primary Consumer,Herbivore/Detritivore,45,1,0,0,33.4,0,TA,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/17/07,1:12,2:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Acanthuridae,8,70,0,52.53,Primary Consumer,Herbivore/Detritivore,95,1,0,0,14,0,GB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/30/12,21:30,22:50,LTER 6 Forereef Fish Transect 4 Swath 5 m,6,FO,4,5,Acanthuridae,2,50,0,4.74,Primary Consumer,Herbivore/Detritivore,30,0,0,1,51,0.5,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/13/07,22:05,23:15,LTER 5 Forereef Fish Transect 3 Swath 5 m,5,FO,3,5,Acanthuridae,4,60,0,16.47,Primary Consumer,Herbivore/Detritivore,15,0,0,2,51,1,CK,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/31/12,23:10,23:50,LTER 5 Backreef Fish Transect 1 Swath 5 m,5,BA,1,5,Acanthuridae,2,80,0,19.68,Primary Consumer,Herbivore/Detritivore,50,1,1,0,35.3,0,GB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/1/09,21:40,22:30,LTER 3 Fringing Reef Fish Transect 1 Swath 5 m,3,FR,1,5,Acanthuridae,4,40,0,4.82,Primary Consumer,Herbivore/Detritivore,40,1,0,0.5,28.5,0,GB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/13/07,24:00:00,24:40:00,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Acanthuridae,1,120,0,33.6,Primary Consumer,Herbivore/Detritivore,80,1,1,0,9,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/1/09,19:20,20:05,LTER 4 Fringing Reef Fish Transect 3 Swath 5 m,4,FR,3,5,Acanthuridae,1,80,0,9.84,Primary Consumer,Herbivore/Detritivore,5,1,0,0.5,23.75,0,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/2/10,22:15,22:50,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Acanthuridae,16,50,0,37.93,Primary Consumer,Herbivore/Detritivore,30,1,0,0,16,0,TA,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/17/07,24:10:00,24:50:00,LTER 2 Fringing Reef Fish Transect 1 Swath 5 m,2,FR,1,5,Acanthuridae,2,40,0,2.41,Primary Consumer,Herbivore/Detritivore,95,1,0,0,13,0,GB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/21/08,23:15,24:00:00,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Acanthuridae,2,90,0,28.11,Primary Consumer,Herbivore/Detritivore,25,2,1,1,18,1,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/31/12,21:00,21:40,LTER 6 Backreef Fish Transect 3 Swath 5 m,6,BA,3,5,Acanthuridae,1,50,0,2.37,Primary Consumer,Herbivore/Detritivore,80,1,0,0,33.2,0,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/13/07,19:55,21:20,LTER 6 Forereef Fish Transect 2 Swath 5 m,6,FO,2,5,Acanthuridae,2,50,0,4.74,Primary Consumer,Herbivore/Detritivore,10,0,0,0,40,1,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/29/12,19:10,20:20,LTER 4 Forereef Fish Transect 3 Swath 5 m,4,FO,3,5,Acanthuridae,12,60,0,49.41,Primary Consumer,Herbivore/Detritivore,15,2,1,1,47.2,0.5,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/25/08,20:50,21:30,LTER 6 Backreef Fish Transect 4 Swath 5 m,6,BA,4,5,Acanthuridae,1,70,0,6.57,Primary Consumer,Herbivore/Detritivore,25,1,0,0,24,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/3/10,20:20,21:15,LTER 2 Backreef Fish Transect 2 Swath 5 m,2,BA,2,5,Acanthuridae,21,90,0,295.15,Primary Consumer,Herbivore/Detritivore,25,1,0,0,14,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/22/08,22:00,22:30,LTER 3 Backreef Fish Transect 3 Swath 5 m,3,BA,3,5,Acanthuridae,1,70,0,6.57,Primary Consumer,Herbivore/Detritivore,20,1,0,0,29,1,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/11/07,21:20,22:03,LTER 4 Fringing Reef Fish Transect 3 Swath 5 m,4,FR,3,5,Acanthuridae,2,110,0,51.6,Primary Consumer,Herbivore/Detritivore,10,0,0,0,22,0,CK,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/13/07,19:55,21:20,LTER 6 Forereef Fish Transect 3 Swath 5 m,6,FO,3,5,Acanthuridae,21,170,0,2024.9,Primary Consumer,Herbivore/Detritivore,10,0,0,0,40,1,CK,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2006,7/12/06,23:00,23:50,LTER 5 Backreef Fish Transect 2 Swath 5 m,5,BA,2,5,Acanthuridae,8,90,0,112.44,Primary Consumer,Herbivore/Detritivore,45,1,0,0,32,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/1/09,19:20,20:05,LTER 4 Fringing Reef Fish Transect 1 Swath 5 m,4,FR,1,5,Acanthuridae,2,40,0,2.41,Primary Consumer,Herbivore/Detritivore,5,1,0,0.5,23.75,0,GB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/21/08,19:25,20:15,LTER 2 Backreef Fish Transect 3 Swath 5 m,2,BA,3,5,Acanthuridae,6,80,0,59.03,Primary Consumer,Herbivore/Detritivore,10,1,0,0,13,0,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2006,7/13/06,19:40,21:05,LTER 4 Forereef Fish Transect 4 Swath 5 m,4,FO,4,5,Acanthuridae,18,110,0,464.5,Primary Consumer,Herbivore/Detritivore,40,1,0,1,32,1,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,8/1/12,18:55,19:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Acanthuridae,7,100,0,135.4,Primary Consumer,Herbivore/Detritivore,35,0,0,0,16.6,0,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/24/08,21:20,22:20,LTER 5 Forereef Fish Transect 3 Swath 5 m,5,FO,3,5,Acanthuridae,5,100,0,96.7,Primary Consumer,Herbivore/Detritivore,20,2,1,2,31,1,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/3/10,23:00,23:59,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Acanthuridae,5,50,0,11.85,Primary Consumer,Herbivore/Detritivore,30,1,0,0,26,0,TA,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2006,7/16/06,22:30,23:35,LTER 3 Fringing Reef Fish Transect 4 Swath 5 m,3,FR,4,5,Acanthuridae,12,70,0,78.8,Primary Consumer,Herbivore/Detritivore,5,3,1,1,34,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/3/09,22:00,23:05,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Acanthuridae,6,70,0,39.4,Primary Consumer,Herbivore/Detritivore,35,1,0,0,19.2,0,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,8/1/12,21:40,22:20,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Acanthuridae,5,130,0,214,Primary Consumer,Herbivore/Detritivore,35,1,1,0,20.7,0,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/12/07,21:45,22:25,LTER 6 Fringing Reef Fish Transect 3 Swath 5 m,6,FR,3,5,Acanthuridae,9,160,0,722.3,Primary Consumer,Herbivore/Detritivore,80,1,1,0,13,0,CK,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/17/07,24:10:00,24:50:00,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Acanthuridae,6,70,0,39.4,Primary Consumer,Herbivore/Detritivore,95,1,0,0,13,0,CK,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/4/10,21:40,23:10,LTER 6 Forereef Fish Transect 1 Swath 5 m,6,FO,1,5,Acanthuridae,6,40,0,7.24,Primary Consumer,Herbivore/Detritivore,85,2,0,0,42,1,GB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/6/10,19:00,20:10,LTER 2 Forereef Fish Transect 3 Swath 5 m,2,FO,3,5,Acanthuridae,3,60,0,12.35,Primary Consumer,Herbivore/Detritivore,0,1,0,1,35,0,TA,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/25/08,22:20,22:45,LTER 5 Backreef Fish Transect 4 Swath 5 m,5,BA,4,5,Acanthuridae,7,140,0,374.9,Primary Consumer,Herbivore/Detritivore,12,1,0,0,29,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2011,8/3/11,11:45,12:55,LTER 6 Forereef Fish Transect 3 Swath 5 m,6,FO,3,5,Acanthuridae,1,120,0,33.6,Primary Consumer,Herbivore/Detritivore,15,3,1,1.5,51,1,TA,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/2/09,23:00,23:30,LTER 5 Backreef Fish Transect 3 Swath 5 m,5,BA,3,5,Acanthuridae,2,70,0,13.13,Primary Consumer,Herbivore/Detritivore,25,1,0,0,29.9,0,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/1/10,19:30,20:25,LTER 4 Fringing Reef Fish Transect 2 Swath 5 m,4,FR,2,5,Acanthuridae,3,100,0,58,Primary Consumer,Herbivore/Detritivore,1,4,2,1,23,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/14/07,21:55,22:55,LTER 3 Forereef Fish Transect 3 Swath 5 m,3,FO,3,5,Acanthuridae,11,210,0,2011.2,Primary Consumer,Herbivore/Detritivore,10,1,0,1,49,0,CK,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/15/07,21:15,22:45,LTER 1 Forereef Fish Transect 3 Swath 5 m,1,FO,3,5,Acanthuridae,11,200,0,1735,Primary Consumer,Herbivore/Detritivore,10,1,0,1,23,0,CK,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/3/09,22:00,23:05,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Acanthuridae,8,70,0,52.53,Primary Consumer,Herbivore/Detritivore,35,1,0,0,19.2,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/21/08,23:15,24:00:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Acanthuridae,4,80,0,39.35,Primary Consumer,Herbivore/Detritivore,25,2,1,1,18,1,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/21/08,23:15,24:00:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Acanthuridae,8,100,0,154.7,Primary Consumer,Herbivore/Detritivore,25,2,1,1,18,1,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/1/10,20:45,21:15,LTER 4 Backreef Fish Transect 3 Swath 5 m,4,BA,3,5,Acanthuridae,1,120,0,33.6,Primary Consumer,Herbivore/Detritivore,1,4,2,1,23,0,TA,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/30/12,19:25,20:35,LTER 5 Forereef Fish Transect 3 Swath 5 m,5,FO,3,5,Acanthuridae,13,60,0,53.53,Primary Consumer,Herbivore/Detritivore,50,0,0,1,34.5,2.5,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/15/07,19:15,20:25,LTER 2 Forereef Fish Transect 2 Swath 5 m,2,FO,2,5,Acanthuridae,2,60,0,8.23,Primary Consumer,Herbivore/Detritivore,2,0,0,1,29,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/6/09,21:45,23:00,LTER 6 Forereef Fish Transect 3 Swath 5 m,6,FO,3,5,Acanthuridae,10,60,0,41.17,Primary Consumer,Herbivore/Detritivore,2,1,0,1,42,0.5,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/31/12,21:00,21:40,LTER 6 Backreef Fish Transect 4 Swath 5 m,6,BA,4,5,Acanthuridae,9,100,0,174,Primary Consumer,Herbivore/Detritivore,80,1,0,0,33.2,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,8/1/12,18:55,19:40,LTER 2 Fringing Reef Fish Transect 2 Swath 5 m,2,FR,2,5,Acanthuridae,6,100,0,116,Primary Consumer,Herbivore/Detritivore,35,0,0,0,16.6,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2006,7/12/06,21:00,22:05,LTER 6 Fringing Reef Fish Transect 2 Swath 5 m,6,FR,2,5,Acanthuridae,14,90,0,196.77,Primary Consumer,Herbivore/Detritivore,60,2,0,0,10,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/5/10,19:15,20:28,LTER 4 Forereef Fish Transect 2 Swath 5 m,4,FO,2,5,Acanthuridae,1,110,0,25.8,Primary Consumer,Herbivore/Detritivore,3,1,0,1,38,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/12/07,24:50:00,1:30,LTER 3 Fringing Reef Fish Transect 3 Swath 5 m,3,FR,3,5,Acanthuridae,1,80,0,9.84,Primary Consumer,Herbivore/Detritivore,30,3,1,0,18,0,CK,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/5/10,19:15,20:28,LTER 4 Forereef Fish Transect 3 Swath 5 m,4,FO,3,5,Acanthuridae,1,120,0,33.6,Primary Consumer,Herbivore/Detritivore,3,1,0,1,38,0,TA,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/29/12,19:10,20:20,LTER 4 Forereef Fish Transect 3 Swath 5 m,4,FO,3,5,Acanthuridae,4,80,0,39.35,Primary Consumer,Herbivore/Detritivore,15,2,1,1,47.2,0.5,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2006,7/12/06,24:00:00,1:35,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Acanthuridae,7,140,0,374.9,Primary Consumer,Herbivore/Detritivore,60,1,0,0,25,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2011,8/1/11,12:15,12:55,LTER 5 Fringing Reef Fish Transect 2 Swath 5 m,5,FR,2,5,Acanthuridae,1,50,0,2.37,Primary Consumer,Herbivore/Detritivore,60,1,0,0,13.7,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2010,8/1/10,21:50,22:45,LTER 3 Fringing Reef Fish Transect 2 Swath 5 m,3,FR,2,5,Acanthuridae,2,70,0,13.13,Primary Consumer,Herbivore/Detritivore,10,4,2,1,24,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/2/09,22:00,22:30,LTER 5 Fringing Reef Fish Transect 2 Swath 5 m,5,FR,2,5,Acanthuridae,1,80,0,9.84,Primary Consumer,Herbivore/Detritivore,20,0,0,0,12.5,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/28/12,19:10,20:15,LTER 2 Forereef Fish Transect 3 Swath 5 m,2,FO,3,5,Acanthuridae,32,60,0,131.76,Primary Consumer,Herbivore/Detritivore,60,1,1,0.5,46.5,0,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2007,7/16/07,20:40,21:35,LTER 1 Backreef Fish Transect 2 Swath 5 m,1,BA,2,5,Acanthuridae,10,90,0,140.55,Primary Consumer,Herbivore/Detritivore,65,3,2,0,26,1,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/26/08,19:00,20:25,LTER 2 Forereef Fish Transect 3 Swath 5 m,2,FO,3,5,Acanthuridae,47,100,0,908.8,Primary Consumer,Herbivore/Detritivore,15,2,0,1,28,0,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2006,7/12/06,24:00:00,1:35,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Acanthuridae,12,50,0,28.45,Primary Consumer,Herbivore/Detritivore,60,1,0,0,25,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/26/08,19:00,20:25,LTER 2 Forereef Fish Transect 3 Swath 5 m,2,FO,3,5,Acanthuridae,11,90,0,154.6,Primary Consumer,Herbivore/Detritivore,15,2,0,1,28,0,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/24/08,21:20,22:20,LTER 5 Forereef Fish Transect 1 Swath 5 m,5,FO,1,5,Acanthuridae,4,35,0,3.22,Primary Consumer,Herbivore/Detritivore,20,2,1,2,31,1,GB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/21/08,19:25,20:15,LTER 2 Backreef Fish Transect 4 Swath 5 m,2,BA,4,5,Acanthuridae,4,130,0,171.2,Primary Consumer,Herbivore/Detritivore,10,1,0,0,13,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,7/31/12,19:50,20:30,LTER 6 Fringing Reef Fish Transect 3 Swath 5 m,6,FR,3,5,Acanthuridae,1,60,0,4.12,Primary Consumer,Herbivore/Detritivore,65,1,0,0,8.6,0,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/22/08,19:55,20:35,LTER 4 Fringing Reef Fish Transect 3 Swath 5 m,4,FR,3,5,Acanthuridae,2,90,0,28.11,Primary Consumer,Herbivore/Detritivore,40,1,0,0,28,0,YR,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2011,8/1/11,10:55,11:35,LTER 6 Backreef Fish Transect 4 Swath 5 m,6,BA,4,5,Acanthuridae,1,70,0,6.57,Primary Consumer,Herbivore/Detritivore,45,1,0,0,33.4,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,8/1/12,18:55,19:40,LTER 2 Fringing Reef Fish Transect 3 Swath 5 m,2,FR,3,5,Acanthuridae,16,150,0,1056.1,Primary Consumer,Herbivore/Detritivore,35,0,0,0,16.6,0,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2011,7/30/11,9:00,10:00,LTER 1 Forereef Fish Transect 4 Swath 5 m,1,FO,4,5,Acanthuridae,3,70,0,19.7,Primary Consumer,Herbivore/Detritivore,17,0,0,0.5,43.7,0,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/24/08,21:20,22:20,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthuridae,4,70,0,26.27,Primary Consumer,Herbivore/Detritivore,20,2,1,2,31,1,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2009,8/3/09,22:00,23:05,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Acanthuridae,5,60,0,20.59,Primary Consumer,Herbivore/Detritivore,35,1,0,0,19.2,0,AB,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2012,8/1/12,21:40,22:20,LTER 1 Backreef Fish Transect 3 Swath 5 m,1,BA,3,5,Acanthuridae,12,100,0,232,Primary Consumer,Herbivore/Detritivore,35,1,1,0,20.7,0,JN,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
Acanthurus nigrofuscus,2008,7/24/08,21:20,22:20,LTER 5 Forereef Fish Transect 4 Swath 5 m,5,FO,4,5,Acanthuridae,14,100,0,270.7,Primary Consumer,Herbivore/Detritivore,20,2,1,2,31,1,KS,Acanthuridae,Herbivore/Detritivore,Grazer/detritivore
